batch_id,entry_id,title,candidate_file,audited_file,audit_source_type,candidate_status,source_type,size,inspected_pixels,disallowed_pixels,disallowed_ratio,disallowed_bbox,dominant_disallowed,status,notes
final,I-3,,assets/ponchi/final/I-3.webp,assets/ponchi/final/I-3.webp,direct_image,,,1254x627,786258,6624,0.008425,"14,49,1222,531",blue:4405;dark:1790;purple:217;neutral:211;cyan_teal:1,pass,
final,I-4,,assets/ponchi/final/I-4.webp,assets/ponchi/final/I-4.webp,direct_image,,,1254x627,786258,7044,0.008959,"5,117,1214,447",blue:4743;dark:1579;neutral:708;purple:12;orange:1,pass,
final,I-5,,assets/ponchi/final/I-5.webp,assets/ponchi/final/I-5.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,I-80,,assets/ponchi/final/I-80.webp,assets/ponchi/final/I-80.webp,direct_image,,,1254x627,786258,5597,0.007119,"10,74,1229,433",blue:3791;dark:1608;neutral:188;purple:7;cyan_teal:3,pass,
final,I-81,,assets/ponchi/final/I-81.webp,assets/ponchi/final/I-81.webp,direct_image,,,1254x627,786258,7120,0.009056,"3,88,1222,472",blue:5646;dark:1250;neutral:214;purple:9;cyan_teal:1,pass,
final,I-10,,assets/ponchi/final/I-10.webp,assets/ponchi/final/I-10.webp,direct_image,,,1254x627,786258,6213,0.007902,"5,32,1234,541",blue:4687;dark:1193;neutral:299;purple:23;yellow:8,pass,
final,I-11,,assets/ponchi/final/I-11.webp,assets/ponchi/final/I-11.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,I-12,,assets/ponchi/final/I-12.webp,assets/ponchi/final/I-12.webp,direct_image,,,1254x627,786258,5687,0.007233,"10,41,1223,526",blue:4831;dark:680;neutral:113;purple:58;cyan_teal:4,pass,
final,I-13,,assets/ponchi/final/I-13.webp,assets/ponchi/final/I-13.webp,direct_image,,,1254x627,786258,6024,0.007662,"5,47,1229,510",blue:4139;dark:1329;neutral:435;purple:36;orange:36,pass,
final,I-23,,assets/ponchi/final/I-23.webp,assets/ponchi/final/I-23.webp,direct_image,,,1254x627,786258,4872,0.006196,"4,42,1217,522",blue:4020;neutral:409;dark:390;purple:51;cyan_teal:2,pass,
final,I-24,,assets/ponchi/final/I-24.webp,assets/ponchi/final/I-24.webp,direct_image,,,1254x627,786258,4212,0.005357,"3,60,1205,512",blue:3429;dark:463;neutral:269;purple:40;orange:6,pass,
final,I-30,,assets/ponchi/final/I-30.webp,assets/ponchi/final/I-30.webp,direct_image,,,1254x627,786258,2979,0.003789,"5,69,1230,469",blue:2129;neutral:649;dark:159;purple:38;orange:3,pass,
final,I-41,,assets/ponchi/final/I-41.webp,assets/ponchi/final/I-41.webp,direct_image,,,1254x627,786258,6258,0.007959,"23,56,1202,513",blue:4089;dark:1940;purple:146;neutral:81;orange:2,pass,
final,I-50,,assets/ponchi/final/I-50.webp,assets/ponchi/final/I-50.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,I-20,,assets/ponchi/final/I-20.webp,assets/ponchi/final/I-20.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,I-21,,assets/ponchi/final/I-21.webp,assets/ponchi/final/I-21.webp,direct_image,,,1254x627,786258,5968,0.007590,"4,71,1227,469",blue:5092;dark:658;neutral:160;orange:35;purple:13,pass,
final,I-22,,assets/ponchi/final/I-22.webp,assets/ponchi/final/I-22.webp,direct_image,,,1254x627,786258,7701,0.009794,"20,24,1199,568",blue:6115;dark:1108;neutral:431;purple:38;orange:8,pass,
final,J-1,,assets/ponchi/final/J-1.webp,assets/ponchi/final/J-1.webp,direct_image,,,1254x627,786258,5697,0.007246,"33,15,1219,592",dark:2899;blue:2633;neutral:158;purple:6;yellow:1,pass,
final,J-2,,assets/ponchi/final/J-2.webp,assets/ponchi/final/J-2.webp,direct_image,,,1254x627,786258,5368,0.006827,"66,22,1133,582",blue:2813;dark:2270;purple:150;neutral:131;orange:3,pass,
final,J-3,,assets/ponchi/final/J-3.webp,assets/ponchi/final/J-3.webp,direct_image,,,1254x627,786258,3261,0.004147,"37,113,1176,421",blue:1619;dark:1568;neutral:57;orange:12;cyan_teal:2,pass,
final,J-4,,assets/ponchi/final/J-4.webp,assets/ponchi/final/J-4.webp,direct_image,,,1254x627,786258,5943,0.007559,"154,15,855,586",blue:3405;dark:2417;neutral:108;orange:7;yellow:4,pass,
final,J-10,,assets/ponchi/final/J-10.webp,assets/ponchi/final/J-10.webp,direct_image,,,1254x627,786258,5281,0.006717,"57,57,1163,517",blue:3186;dark:1971;neutral:88;purple:25;green:5,pass,
final,J-11,,assets/ponchi/final/J-11.webp,assets/ponchi/final/J-11.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-12,,assets/ponchi/final/J-12.webp,assets/ponchi/final/J-12.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-13,,assets/ponchi/final/J-13.webp,assets/ponchi/final/J-13.webp,direct_image,,,1254x627,786258,5137,0.006533,"56,34,1159,548",blue:3377;dark:1594;neutral:110;purple:37;orange:9,pass,
final,J-14,,assets/ponchi/final/J-14.webp,assets/ponchi/final/J-14.webp,direct_image,,,1254x627,786258,5487,0.006979,"32,43,1159,524",dark:2753;blue:2541;neutral:92;orange:73;purple:16,pass,
final,J-15,,assets/ponchi/final/J-15.webp,assets/ponchi/final/J-15.webp,direct_image,,,1254x627,786258,1838,0.002338,"19,84,1140,498",dark:1416;blue:286;neutral:117;orange:10;cyan_teal:8,pass,
final,J-16,,assets/ponchi/final/J-16.webp,assets/ponchi/final/J-16.webp,direct_image,,,1254x627,786258,5365,0.006823,"30,75,1192,487",blue:4068;dark:677;neutral:312;orange:104;purple:65,pass,
final,J-17,,assets/ponchi/final/J-17.webp,assets/ponchi/final/J-17.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-18,,assets/ponchi/final/J-18.webp,assets/ponchi/final/J-18.webp,direct_image,,,1254x627,786258,5394,0.006860,"23,83,1209,394",blue:5057;dark:216;neutral:63;orange:28;purple:19,pass,
final,J-19,,assets/ponchi/final/J-19.webp,assets/ponchi/final/J-19.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-20,,assets/ponchi/final/J-20.webp,assets/ponchi/final/J-20.webp,direct_image,,,1254x627,786258,7046,0.008961,"25,40,1213,534",blue:4876;dark:1429;neutral:426;orange:150;purple:105,pass,
final,J-21,,assets/ponchi/final/J-21.webp,assets/ponchi/final/J-21.webp,direct_image,,,1254x627,786258,3927,0.004995,"27,30,1200,510",blue:3043;dark:708;neutral:112;purple:26;orange:22,pass,
final,J-22,,assets/ponchi/final/J-22.webp,assets/ponchi/final/J-22.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-23,,assets/ponchi/final/J-23.webp,assets/ponchi/final/J-23.webp,direct_image,,,1254x627,786258,6793,0.008640,"26,90,1202,480",blue:4766;dark:1278;neutral:576;purple:158;orange:10,pass,
final,J-31,,assets/ponchi/final/J-31.webp,assets/ponchi/final/J-31.webp,direct_image,,,1254x627,786258,5504,0.007000,"12,48,1222,514",dark:2471;blue:2399;neutral:376;purple:133;orange:101,pass,
final,J-32,,assets/ponchi/final/J-32.webp,assets/ponchi/final/J-32.webp,direct_image,,,1254x627,786258,5304,0.006746,"38,20,1166,550",blue:3218;dark:1912;neutral:97;orange:61;yellow:13,pass,
final,J-33,,assets/ponchi/final/J-33.webp,assets/ponchi/final/J-33.webp,direct_image,,,1254x627,786258,7021,0.008930,"26,30,1204,546",blue:3533;dark:3054;neutral:256;purple:110;orange:37,pass,
final,J-40,,assets/ponchi/final/J-40.webp,assets/ponchi/final/J-40.webp,direct_image,,,1254x627,786258,4437,0.005643,"29,42,1197,525",blue:3266;dark:818;neutral:242;orange:62;purple:19,pass,
final,J-41,,assets/ponchi/final/J-41.webp,assets/ponchi/final/J-41.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-42,,assets/ponchi/final/J-42.webp,assets/ponchi/final/J-42.webp,direct_image,,,1254x627,786258,4685,0.005959,"22,34,1100,535",blue:3106;dark:1079;neutral:239;purple:219;orange:22,pass,
final,J-43,,assets/ponchi/final/J-43.webp,assets/ponchi/final/J-43.webp,direct_image,,,1254x627,786258,5323,0.006770,"18,35,1218,541",blue:3845;dark:1262;neutral:135;orange:28;purple:27,pass,
final,J-100,,assets/ponchi/final/J-100.webp,assets/ponchi/final/J-100.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-50,,assets/ponchi/final/J-50.webp,assets/ponchi/final/J-50.webp,direct_image,,,1254x627,786258,2559,0.003255,"28,73,1201,473",blue:1565;neutral:640;dark:195;purple:144;orange:11,pass,
final,J-51,,assets/ponchi/final/J-51.webp,assets/ponchi/final/J-51.webp,direct_image,,,1254x627,786258,6474,0.008234,"31,106,1190,385",blue:6151;dark:186;neutral:80;purple:26;orange:23,pass,
final,J-52,,assets/ponchi/final/J-52.webp,assets/ponchi/final/J-52.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-53,,assets/ponchi/final/J-53.webp,assets/ponchi/final/J-53.webp,direct_image,,,1254x627,786258,5152,0.006553,"22,43,1184,504",blue:4105;neutral:662;purple:202;dark:146;orange:18,pass,
final,J-54,,assets/ponchi/final/J-54.webp,assets/ponchi/final/J-54.webp,direct_image,,,1254x627,786258,3239,0.004120,"58,26,1159,537",blue:2773;neutral:246;dark:112;purple:44;orange:36,pass,
final,J-55,,assets/ponchi/final/J-55.webp,assets/ponchi/final/J-55.webp,direct_image,,,1254x627,786258,5484,0.006975,"44,83,1165,449",blue:4946;neutral:293;purple:157;dark:33;orange:33,pass,
final,J-56,,assets/ponchi/final/J-56.webp,assets/ponchi/final/J-56.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-62,,assets/ponchi/final/J-62.webp,assets/ponchi/final/J-62.webp,direct_image,,,1254x627,786258,6663,0.008474,"25,25,1198,559",blue:4803;dark:1590;neutral:125;orange:97;purple:27,pass,
final,J-90,,assets/ponchi/final/J-90.webp,assets/ponchi/final/J-90.webp,direct_image,,,1254x627,786258,7183,0.009136,"43,42,1196,535",blue:5426;dark:1080;purple:351;neutral:311;cyan_teal:6,pass,
final,J-92,,assets/ponchi/final/J-92.webp,assets/ponchi/final/J-92.webp,direct_image,,,1254x627,786258,0,0.000000,,,pass,
final,J-93,,assets/ponchi/final/J-93.webp,assets/ponchi/final/J-93.webp,direct_image,,,1254x627,786258,4992,0.006349,"49,44,1111,523",blue:4054;dark:614;neutral:239;purple:37;orange:32,pass,
